epoch,dataset,model,method,policy,attn_only,lora_r,lora_alpha,lora_dropout,lr,lr_lora,lr_norm,weight_decay,clip_grad,trainable_params,avg_step_time_s,peak_mem_bytes,acc1,ece,grad_norm_lora_mean,grad_norm_norm_mean,update_norm_lora_mean,update_norm_norm_mean,cosine_ln_mean,cosine_ln_p90,freeze_lora_steps,freeze_norm_steps,alt_freeze_every,alt_freeze_order
1,cifar100,vit_small_patch16_224,hybrid_layerwise,deep_lora,0,2,16.0,0.0,0.001,5.748669610234237e-05,0.000905463412215599,0.05,0.0,61440,0.30281671416729,4168023552,0.0908,0.042996172004938125,77998.62109375,1500.961893717448,0.0006486607016995549,0.007297972760473688,nan,nan,0,0,0,lora-first
2,cifar100,vit_small_patch16_224,hybrid_layerwise,deep_lora,0,2,16.0,0.0,0.001,4.436169610234237e-05,0.000657963412215599,0.05,0.0,61440,0.3028097847843414,4167106048,0.1093,0.05574678552150726,92115.40104166667,1763.143819173177,0.0005586399929597974,0.004643055493943393,nan,nan,0,0,0,lora-first
3,cifar100,vit_small_patch16_224,hybrid_layerwise,deep_lora,0,2,16.0,0.0,0.001,2.813830389765763e-05,0.0003520365877844011,0.05,0.0,61440,0.3033120985836019,4167106048,0.1248,0.06904399917125702,79615.37630208333,1416.2154846191406,0.0004119322596428295,0.004116587457247078,nan,nan,0,0,0,lora-first
4,cifar100,vit_small_patch16_224,hybrid_layerwise,deep_lora,0,2,16.0,0.0,0.001,1.5013303897657632e-05,0.00010453658778440106,0.05,0.0,61440,0.3040947261673715,4167106048,0.124,0.06407096160650254,84173.36979166667,1571.2875366210938,0.00031035363402528066,0.0026908307530296347,nan,nan,0,0,0,lora-first
5,cifar100,vit_small_patch16_224,hybrid_layerwise,deep_lora,0,2,16.0,0.0,0.001,1e-05,1e-05,0.05,0.0,61440,0.30680154656510217,4167106048,0.133,0.07198897166252136,92986.0625,1514.5634460449219,0.00014263904207230857,0.000675421571941115,nan,nan,0,0,0,lora-first
