epoch,dataset,model,method,policy,attn_only,lora_r,lora_alpha,lora_dropout,lr,lr_lora,lr_norm,weight_decay,clip_grad,trainable_params,avg_step_time_s,peak_mem_bytes,acc1,ece,grad_norm_lora_mean,grad_norm_norm_mean,update_norm_lora_mean,update_norm_norm_mean,cosine_ln_mean,cosine_ln_p90,freeze_lora_steps,freeze_norm_steps,alt_freeze_every,alt_freeze_order
1,cifar100,vit_small_patch16_224,norm,n.a.,0,8,16.0,0.0,0.001,nan,0.000905463412215599,0.05,0.0,19200,0.2222329509227782,3236708864,0.0385,0.017363720703125,0.0,2827.709629603795,0.0,0.011074748455679842,nan,nan,0,0,0,lora-first
2,cifar100,vit_small_patch16_224,norm,n.a.,0,8,16.0,0.0,0.001,nan,0.000657963412215599,0.05,0.0,19200,0.22304890344819756,3231160832,0.0551,0.02673111265897751,0.0,2905.623796735491,0.0,0.009686572610267572,nan,nan,0,0,0,lora-first
3,cifar100,vit_small_patch16_224,norm,n.a.,0,8,16.0,0.0,0.001,nan,0.0003520365877844011,0.05,0.0,19200,0.22233844108288855,3231160832,0.0598,0.030641482895612717,0.0,3366.611354282924,0.0,0.006998267074647758,nan,nan,0,0,0,lora-first
4,cifar100,vit_small_patch16_224,norm,n.a.,0,8,16.0,0.0,0.001,nan,0.00010453658778440106,0.05,0.0,19200,0.223052267528251,3231160832,0.0624,0.030694775438308716,0.0,3662.835466657366,0.0,0.003687042767913746,nan,nan,0,0,0,lora-first
5,cifar100,vit_small_patch16_224,norm,n.a.,0,8,16.0,0.0,0.001,nan,1e-05,0.05,0.0,19200,0.22416439019810513,3231160832,0.0636,0.03171506832242012,0.0,3775.6625366210938,0.0,0.0010125129774678499,nan,nan,0,0,0,lora-first
