epoch,dataset,model,method,policy,attn_only,lora_r,lora_alpha,lora_dropout,lr,lr_lora,lr_norm,weight_decay,clip_grad,trainable_params,avg_step_time_s,peak_mem_bytes,acc1,ece,grad_norm_lora_mean,grad_norm_norm_mean,update_norm_lora_mean,update_norm_norm_mean,cosine_ln_mean,cosine_ln_p90,freeze_lora_steps,freeze_norm_steps,alt_freeze_every,alt_freeze_order
2,cifar100,vit_small_patch16_224,hybrid_parallel,n.a.,0,8,16.0,0.0,0.001,0.00047881863712243716,0.0009572050015330873,0.05,0.0,647524,0.4583353179190165,5739237888,0.869,0.06783041529655456,91695.44475446429,17251.646144321985,0.0222078873110669,0.007463083652380321,-0.0025088592471244433,0.010146180167794228,400,0,0,lora-first
3,cifar100,vit_small_patch16_224,hybrid_parallel,n.a.,0,8,16.0,0.0,0.001,0.0004532091636218621,0.0009054634122155989,0.05,0.0,647524,0.4605777050223192,5739237888,0.8716,0.06877855151891708,127247.52232142857,21679.762529645646,0.025868990059409822,0.008925064001232386,-0.005622673158844312,0.011251715011894703,400,0,0,lora-first
4,cifar100,vit_small_patch16_224,hybrid_parallel,n.a.,0,8,16.0,0.0,0.001,0.00041893699855792023,0.0008362196501476348,0.05,0.0,647524,0.4641795512050619,5739237888,0.8683,0.07473697550296783,85524.10072544643,15287.239545549664,0.022354631551674435,0.007625426531636289,0.005109503467565446,0.019733181223273277,400,0,0,lora-first
5,cifar100,vit_small_patch16_224,hybrid_parallel,n.a.,0,8,16.0,0.0,0.001,0.00037749999999999996,0.0007524999999999999,0.05,0.0,647524,0.46114066250793767,5739237888,0.8748,0.07724658731222153,105381.62193080357,20520.09919956752,0.02263124380260706,0.008195610084970082,0.000927073517232202,0.029317103326320648,400,0,0,lora-first
6,cifar100,vit_small_patch16_224,hybrid_parallel,n.a.,0,8,16.0,0.0,0.001,0.0003307091636218621,0.0006579634122155989,0.05,0.0,647524,0.4614983903782447,5739237888,0.8819,0.07580181849002839,69104.07087053571,13348.04359654018,0.017352300829121044,0.0064879165895815405,0.00861087468607972,0.03352360427379608,400,0,0,lora-first
7,cifar100,vit_small_patch16_224,hybrid_parallel,n.a.,0,8,16.0,0.0,0.001,0.0002806094735005751,0.0005567415893174885,0.05,0.0,647524,0.46086588966876957,5739237888,0.8789,0.0792109582901001,13215.65150669643,2654.49063546317,0.013558046759239264,0.004991834351260748,0.0044941751984879375,0.03168272599577904,400,0,0,lora-first
8,cifar100,vit_small_patch16_224,hybrid_parallel,n.a.,0,8,16.0,0.0,0.001,0.00022939052649942492,0.00045325841068251166,0.05,0.0,647524,0.46117161545912017,5739237888,0.885,0.0783961186170578,21344.1083984375,4029.3304922921316,0.009255034582955497,0.003381843986322305,0.008698344715715697,0.03674745932221413,400,0,0,lora-first
9,cifar100,vit_small_patch16_224,hybrid_parallel,n.a.,0,8,16.0,0.0,0.001,0.0001792908363781379,0.00035203658778440114,0.05,0.0,647524,0.460836051979943,5739237888,0.8911,0.077395161652565,19146.35693359375,3187.8106711251394,0.006665525159665516,0.0024669673293828964,-0.009589856257662177,0.014277981594204903,400,0,0,lora-first
10,cifar100,vit_small_patch16_224,hybrid_parallel,n.a.,0,8,16.0,0.0,0.001,0.00013250000000000005,0.00025750000000000013,0.05,0.0,647524,0.46075436465270686,5739237888,0.8944,0.07438317848443984,20082.042061941964,3956.4251033238,0.003938483174092003,0.0015343631426471152,0.0068921409353303415,0.02426445111632347,400,0,0,lora-first
11,cifar100,vit_small_patch16_224,hybrid_parallel,n.a.,0,8,16.0,0.0,0.001,9.10630014420798e-05,0.00017378034985236532,0.05,0.0,647524,0.46142128971226687,5739237888,0.8967,0.0758695125579834,13201.68080357143,2788.0869914463588,0.003005965978705457,0.001129809584069465,0.005347831751957226,0.01712065376341343,400,0,0,lora-first
12,cifar100,vit_small_patch16_224,hybrid_parallel,n.a.,0,8,16.0,0.0,0.001,5.679083637813789e-05,0.00010453658778440104,0.05,0.0,647524,0.46415736974047883,5739237888,0.8959,0.07508700814247131,30771.384347098214,6554.674669538225,0.002363976340607873,0.0008148048613553069,0.005590990893930818,0.018797585740685463,400,0,0,lora-first
13,cifar100,vit_small_patch16_224,hybrid_parallel,n.a.,0,8,16.0,0.0,0.001,3.118136287756276e-05,5.2794998466912506e-05,0.05,0.0,647524,0.4608878388124354,5739237888,0.8978,0.07384040238857269,27027.194754464286,5702.070944649832,0.0018642383428024395,0.0006760939307111714,0.0046835381363052875,0.02230384573340416,400,0,0,lora-first
14,cifar100,vit_small_patch16_224,hybrid_parallel,n.a.,0,8,16.0,0.0,0.001,1.535383782021761e-05,2.081693763676618e-05,0.05,0.0,647524,0.4624824499535134,5739237888,0.8978,0.07422014385461807,3851.04842703683,802.6905245099749,0.0002797109004209882,9.179622793453746e-05,0.002849808952305466,0.009563853032886982,400,0,0,lora-first
15,cifar100,vit_small_patch16_224,hybrid_parallel,n.a.,0,8,16.0,0.0,0.001,1e-05,1e-05,0.05,0.0,647524,0.4610425151522507,5739237888,0.8979,0.07455779837369919,2497.820146833147,453.82601846967424,0.00018125727469201332,4.656676771576583e-05,-0.0015295717433521834,0.009434014558792114,400,0,0,lora-first
