epoch,dataset,model,method,policy,attn_only,lora_r,lora_alpha,lora_dropout,lr,lr_lora,lr_norm,weight_decay,clip_grad,trainable_params,avg_step_time_s,peak_mem_bytes,acc1,ece,grad_norm_lora_mean,grad_norm_norm_mean,update_norm_lora_mean,update_norm_norm_mean,cosine_ln_mean,cosine_ln_p90,freeze_lora_steps,freeze_norm_steps,alt_freeze_every,alt_freeze_order
5,cifar100,vit_small_patch16_224,hybrid_layerwise,deep_lora,0,8,16.0,0.0,0.001,0.0005,0.001,0.05,0.0,247396,0.5714200683262037,6145093632,0.9021,0.06001394935846329,0.19970913976430893,0.07920963627596696,0.0005870016563373307,0.0003673447063192725,0.0,nan,200,0,0,lora-first
5,cifar100,vit_small_patch16_224,hybrid_layerwise,deep_lora,0,8,16.0,0.0,0.001,0.0005,0.001,0.05,0.0,50788,0.47242669559195827,5356457984,0.8998,0.06184572763442993,0.3566569785277049,0.12214790532986324,0.0006365851343919834,0.00040864385664463043,0.0,nan,0,0,25,lora-first
5,cifar100,vit_small_patch16_224,hybrid_layerwise,deep_lora,0,8,16.0,0.0,0.001,0.0005,0.001,0.05,0.0,50788,0.47594970937275216,5356457984,0.8982,0.06153807647228241,0.229520782828331,0.1590403417746226,0.0006406218841827164,0.0004241537001992886,0.0,nan,0,0,25,lora-first
5,cifar100,vit_small_patch16_224,hybrid_layerwise,deep_lora,0,8,16.0,0.0,0.001,0.0005,0.001,0.05,0.0,235108,0.4802678186265404,5355933696,0.8988,0.059979039716720584,0.41021284461021423,0.12726503113905588,0.0006931799386317531,0.0004026485839858651,0.0,nan,0,0,50,lora-first
5,cifar100,vit_small_patch16_224,hybrid_layerwise,deep_lora,0,8,16.0,0.0,0.001,0.0005,0.001,0.05,0.0,235108,0.4788506665193211,5355933696,0.8993,0.06033266730308533,0.4188868800799052,0.06025811781485876,0.0006798715233647575,0.00035484671146453667,0.0,nan,0,0,50,lora-first
5,cifar100,vit_small_patch16_224,hybrid_layerwise,deep_lora,0,8,16.0,0.0,0.001,0.0005,0.001,0.05,0.0,235108,0.4802282893139383,5355933696,0.8977,0.060931328392028805,0.3155449330806732,0.09117435850203037,0.0006038434415434798,0.0004043702841348325,0.0,nan,0,0,100,lora-first
5,cifar100,vit_small_patch16_224,hybrid_layerwise,deep_lora,0,8,16.0,0.0,0.001,0.0005,0.001,0.05,0.0,235108,0.4809336089112265,5355933696,0.8986,0.06210597894191742,0.368517870704333,0.10140460419158141,0.0006338119856081903,0.00046483906529222924,0.0,nan,0,0,100,lora-first
5,cifar100,vit_small_patch16_224,hybrid_layerwise,deep_lora,0,8,16.0,0.0,0.001,0.0005,0.001,0.05,0.0,235108,0.4761814382070166,5355933696,0.8984,0.05837350144386291,0.3564719905455907,0.11764311169584592,0.0007097713144806524,0.0004200405286004146,0.0,nan,200,0,50,lora-first

5,cifar100,vit_small_patch16_224,hybrid_layerwise,deep_lora,0,8,16.0,0.0,0.001,0.0005,0.001,0.05,0.0,247396,0.5788648817545313,6145093632,0.9018,0.06183598592281342,0.1833838721116384,0.06573033767441909,0.0004815796467786034,0.0002888004722384115,0.0,nan,200,0,0,lora-first
5,cifar100,vit_small_patch16_224,hybrid_layerwise,deep_lora,0,8,16.0,0.0,0.001,0.0005,0.001,0.05,0.0,247396,0.5790903702416383,6145093632,0.8983,0.06263173809051514,0.23021950821081796,0.06631542866428693,0.0005724432606560489,0.0003197523328708485,0.0,nan,200,0,0,lora-first
5,cifar100,vit_small_patch16_224,hybrid_layerwise,deep_lora,0,8,16.0,0.0,0.001,0.0005,0.001,0.05,0.0,247396,0.5790045797977301,6145093632,0.9008,0.06289613683223724,0.19621165841817856,0.0751235435406367,0.0005946648889221251,0.00037630497536156327,0.0,nan,200,0,0,lora-first
5,cifar100,vit_small_patch16_224,hybrid_layerwise,deep_lora,0,8,16.0,0.0,0.001,0.0005,0.001,0.05,0.0,235108,0.48434893981270166,5355933696,0.8993,0.059955265164375306,0.46194784343242645,0.12599085892240205,0.0007190683390945196,0.0004011905499889205,0.0,nan,0,0,50,lora-first
5,cifar100,vit_small_patch16_224,hybrid_layerwise,deep_lora,0,8,16.0,0.0,0.001,0.0005,0.001,0.05,0.0,235108,0.4849935809669592,5355933696,0.8992,0.060344250226020815,0.41587698956330615,0.06000220961868763,0.0006761951372027397,0.00035092215208957594,0.0,nan,0,0,50,lora-first
5,cifar100,vit_small_patch16_224,hybrid_layerwise,deep_lora,0,8,16.0,0.0,0.001,0.0005,0.001,0.05,0.0,235108,0.481173263486389,5355933696,0.8967,0.06027539608478546,0.3390154093503952,0.04307851723084847,0.0006930766103323549,0.00032880724999510374,0.0,nan,0,0,50,lora-first
10,cifar100,vit_small_patch16_224,hybrid_layerwise,deep_lora,0,8,16.0,0.0,0.001,0.0005,0.001,0.05,0.0,50788,0.47910972019595566,5356457984,0.8982,0.06887970955371857,0.16825208316246668,0.0717301033437252,9.338511881651357e-05,8.494395660818554e-05,0.0,nan,0,0,25,lora-first
10,cifar100,vit_small_patch16_224,hybrid_layerwise,deep_lora,0,8,16.0,0.0,0.001,0.0005,0.001,0.05,0.0,50788,0.4806596659638388,5356457984,0.8965,0.07217333526611328,0.10386256004373233,0.03825156514843305,0.00010542212597404917,8.104212368683268e-05,0.0,nan,0,0,25,lora-first
10,cifar100,vit_small_patch16_224,hybrid_layerwise,deep_lora,0,8,16.0,0.0,0.001,0.0005,0.001,0.05,0.0,50788,0.47985872893077336,5356457984,0.897,0.06658317731618882,0.12637314945459366,0.08335026539862156,0.0001290324604876029,8.109288016081943e-05,0.0,nan,0,0,25,lora-first
10,cifar100,vit_small_patch16_224,hybrid_layerwise,deep_lora,0,8,16.0,0.0,0.001,0.0007,0.001,0.05,0.0,50788,0.4808861026373666,5356457984,0.8951,0.0701439784169197,0.1379453664024671,0.09314472352464993,0.00011935353783580165,8.699073138510964e-05,0.0,nan,0,0,50,lora-first
10,cifar100,vit_small_patch16_224,hybrid_layerwise,deep_lora,0,8,16.0,0.0,0.001,0.0007,0.001,0.05,0.0,50788,0.47992239095975675,5356457984,0.8978,0.06924897280931473,0.09239441528916359,0.07938705819348495,0.00014241528212248036,8.085838150388251e-05,0.0,nan,0,0,50,lora-first
5,cifar100,vit_small_patch16_224,hybrid_layerwise,deep_lora,0,8,16.0,0.0,0.001,0.0005,0.001,0.05,0.0,50788,0.47982792964066995,5356457984,0.8991,0.05809373755455017,0.3036199361085892,0.12794129798809686,0.0006364465031462411,0.000416098817368038,0.0,nan,200,0,25,lora-first
5,cifar100,vit_small_patch16_224,hybrid_layerwise,deep_lora,0,8,16.0,0.0,0.001,0.0005,0.001,0.05,0.0,50788,0.47567708047149737,5356457984,0.8997,0.05917436759471893,0.22934551040331522,0.154275793582201,0.0006966109892042974,0.0004460608761291951,0.0,nan,200,0,25,lora-first
