epoch,dataset,model,method,policy,attn_only,lora_r,lora_alpha,lora_dropout,lr,lr_lora,lr_norm,weight_decay,clip_grad,trainable_params,avg_step_time_s,peak_mem_bytes,acc1,ece,grad_norm_lora_mean,grad_norm_norm_mean,update_norm_lora_mean,update_norm_norm_mean,cosine_ln_mean,cosine_ln_p90,freeze_lora_steps,freeze_norm_steps,alt_freeze_every,alt_freeze_order
1,cifar100,vit_small_patch16_224,hybrid_layers,even_lora,0,3,24.0,0.0,0.001,6.217681894062237e-05,0.0009939057285945933,0.05,0.0,119808,0.34387084285316566,4359430144,0.0747,0.03292693361639976,37857.4638671875,53.68791341781616,0.0010283795030166705,0.003920755931176245,nan,nan,0,0,0,lora-first
2,cifar100,vit_small_patch16_224,hybrid_layers,even_lora,0,3,24.0,0.0,0.001,6.12152335527478e-05,0.0009757729755661012,0.05,0.0,119808,0.34473338822269683,4359430144,0.1014,0.04988449101448059,72108.95149739583,81.48933633168538,0.0012047883550015588,0.004830839927308261,nan,nan,0,0,0,lora-first
3,cifar100,vit_small_patch16_224,hybrid_layers,even_lora,0,3,24.0,0.0,0.001,5.963892125994467e-05,0.0009460482294732422,0.05,0.0,119808,0.34518897502928436,4359430144,0.1215,0.06361980023384094,68795.02604166667,106.59445285797119,0.001158599799964577,0.00520308711566031,nan,nan,0,0,0,lora-first
4,cifar100,vit_small_patch16_224,hybrid_layers,even_lora,0,3,24.0,0.0,0.001,5.7486696102342385e-05,0.0009054634122155991,0.05,0.0,119808,0.34846981346149886,4359430144,0.1366,0.07210280344486236,78354.88541666667,99.8112154006958,0.0011583945403496425,0.005303411977365613,nan,nan,0,0,0,lora-first
5,cifar100,vit_small_patch16_224,hybrid_layers,even_lora,0,3,24.0,0.0,0.001,5.4811553006146884e-05,0.0008550178566873411,0.05,0.0,119808,0.3497478443643321,4359430144,0.1454,0.072252365732193,73840.10384114583,128.3580837249756,0.0010105723437542717,0.004750014593203862,nan,nan,0,0,0,lora-first
6,cifar100,vit_small_patch16_224,hybrid_layers,even_lora,0,3,24.0,0.0,0.001,5.1679362872677433e-05,0.0007959536998847743,0.05,0.0,119808,0.3497691410581779,4359430144,0.1558,0.08141283450126648,83657.13541666667,158.8072624206543,0.0010856406297534704,0.004531672845284144,nan,nan,0,0,0,lora-first
7,cifar100,vit_small_patch16_224,hybrid_layers,even_lora,0,3,24.0,0.0,0.001,4.816725061816311e-05,0.0007297252973710758,0.05,0.0,119808,0.3492846757249759,4359430144,0.16,0.08168409111499786,80864.46419270833,158.54734420776367,0.001043645228492096,0.004693751766656836,nan,nan,0,0,0,lora-first
8,cifar100,vit_small_patch16_224,hybrid_layers,even_lora,0,3,24.0,0.0,0.001,4.436169610234238e-05,0.0006579634122155991,0.05,0.0,119808,0.3498793428816149,4359430144,0.1657,0.08008745651245117,77030.36653645833,134.3443717956543,0.0007814597532463571,0.003478431492112577,nan,nan,0,0,0,lora-first
9,cifar100,vit_small_patch16_224,hybrid_layers,even_lora,0,3,24.0,0.0,0.001,4.035640470730607e-05,0.0005824350601949144,0.05,0.0,119808,0.34958677157721557,4359430144,0.1737,0.08897349772453308,85817.705078125,135.9072208404541,0.0007294069315927724,0.0033287014812231064,nan,nan,0,0,0,lora-first
10,cifar100,vit_small_patch16_224,hybrid_layers,even_lora,0,3,24.0,0.0,0.001,3.625000000000001e-05,0.0005050000000000001,0.05,0.0,119808,0.3505795325159722,4359430144,0.1778,0.08809008069038392,84884.83528645833,149.1626879374186,0.0007289263691442708,0.002851816864373783,nan,nan,0,0,0,lora-first
11,cifar100,vit_small_patch16_224,hybrid_layers,even_lora,0,3,24.0,0.0,0.001,3.214359529269395e-05,0.000427564939805086,0.05,0.0,119808,0.34972828611388534,4359430144,0.179,0.08931667304039001,111492.27408854167,204.2886562347412,0.0006544771604239941,0.002569028021146854,nan,nan,0,0,0,lora-first
12,cifar100,vit_small_patch16_224,hybrid_layers,even_lora,0,3,24.0,0.0,0.001,2.8138303897657636e-05,0.0003520365877844012,0.05,0.0,119808,0.3506598222591078,4359430144,0.1836,0.09214969534873962,107423.87825520833,201.70699755350748,0.0006099677023788294,0.0023327453527599573,nan,nan,0,0,0,lora-first
13,cifar100,vit_small_patch16_224,hybrid_layers,even_lora,0,3,24.0,0.0,0.001,2.4332749381836902e-05,0.00028027470262892445,0.05,0.0,119808,0.34842231938296264,4359430144,0.1871,0.09454075798988343,102185.83723958333,168.23127428690592,0.0005099426004259536,0.001857472137392809,nan,nan,0,0,0,lora-first
14,cifar100,vit_small_patch16_224,hybrid_layers,even_lora,0,3,24.0,0.0,0.001,2.0820637127322587e-05,0.0002140463001152259,0.05,0.0,119808,0.3497595226063448,4359430144,0.1887,0.09546950402259827,94239.58268229167,141.10784657796225,0.0004321706316356237,0.0014226878993213177,nan,nan,0,0,0,lora-first
15,cifar100,vit_small_patch16_224,hybrid_layers,even_lora,0,3,24.0,0.0,0.001,1.768844699385313e-05,0.00015498214331265904,0.05,0.0,119808,0.350317975139374,4359430144,0.1915,0.09390861678123474,57870.229817708336,111.56004460652669,0.00035544775406985235,0.0010336705017834902,nan,nan,0,0,0,lora-first
16,cifar100,vit_small_patch16_224,hybrid_layers,even_lora,0,3,24.0,0.0,0.001,1.5013303897657632e-05,0.00010453658778440108,0.05,0.0,119808,0.3492593875016703,4359430144,0.1972,0.09828423471450806,123761.72981770833,215.8366731007894,0.00029983763427784044,0.0007371891406364739,nan,nan,0,0,0,lora-first
17,cifar100,vit_small_patch16_224,hybrid_layers,even_lora,0,3,24.0,0.0,0.001,1.2861078740055347e-05,6.395177052675796e-05,0.05,0.0,119808,0.3504580664817634,4359430144,0.1929,0.09400316352844239,114736.87434895833,217.3990332285563,0.00024175899792074537,0.0004606334841810167,nan,nan,0,0,0,lora-first
18,cifar100,vit_small_patch16_224,hybrid_layers,even_lora,0,3,24.0,0.0,0.001,1.1284766447252222e-05,3.422702443389901e-05,0.05,0.0,119808,0.3500711972756154,4359430144,0.1972,0.09767617206573487,116404.68229166667,212.82887585957846,0.0001993269834201783,0.00028911766518528265,nan,nan,0,0,0,lora-first
19,cifar100,vit_small_patch16_224,hybrid_layers,even_lora,0,3,24.0,0.0,0.001,1.0323181059377637e-05,1.6094271405406862e-05,0.05,0.0,119808,0.3507415150742397,4359430144,0.197,0.09618380789756775,127998.662109375,265.92423820495605,0.00018294409771139422,0.00015071031036010632,nan,nan,0,0,0,lora-first
20,cifar100,vit_small_patch16_224,hybrid_layers,even_lora,0,3,24.0,0.0,0.001,1e-05,1e-05,0.05,0.0,119808,0.34990044018191757,4359430144,0.2014,0.09879147129058838,70086.8515625,122.84462292989095,0.00016061414256303883,7.13465136262433e-05,nan,nan,0,0,0,lora-first
