epoch,dataset,model,method,policy,attn_only,lora_r,lora_alpha,lora_dropout,lr,lr_lora,lr_norm,weight_decay,clip_grad,trainable_params,avg_step_time_s,peak_mem_bytes,acc1,ece,grad_norm_lora_mean,grad_norm_norm_mean,update_norm_lora_mean,update_norm_norm_mean,cosine_ln_mean,cosine_ln_p90,freeze_lora_steps,freeze_norm_steps,alt_freeze_every,alt_freeze_order
1,cifar100,vit_small_patch16_224,lora,n.a.,0,4,32.0,0.0,0.001,0.0004969836434458088,nan,0.05,0.0,294912,0.45483601245733785,5688701440,0.082,0.04029925556182861,49686.548177083336,0.0,0.015555740799754858,0.0,nan,nan,0,0,0,lora-first
2,cifar100,vit_small_patch16_224,lora,n.a.,0,4,32.0,0.0,0.001,0.00048800884649231267,nan,0.05,0.0,294912,0.4638082895742353,5688701440,0.0764,0.03359252654314041,12317.507120768229,0.0,0.0190811346595486,0.0,nan,nan,0,0,0,lora-first
3,cifar100,vit_small_patch16_224,lora,n.a.,0,4,32.0,0.0,0.001,0.00047329659842615016,nan,0.05,0.0,294912,0.4628337130827062,5688701440,0.0206,0.011245745086669923,1563.5980536142986,0.0,0.013589015579782426,0.0,nan,nan,0,0,0,lora-first
4,cifar100,vit_small_patch16_224,lora,n.a.,0,4,32.0,0.0,0.001,0.0004532091636218622,nan,0.05,0.0,294912,0.470541398543531,5688701440,0.0266,0.011299557495117187,132.91403198242188,0.0,0.01115228736307472,0.0,nan,nan,0,0,0,lora-first
5,cifar100,vit_small_patch16_224,lora,n.a.,0,4,32.0,0.0,0.001,0.0004282411613907042,nan,0.05,0.0,294912,0.47122785990195504,5688701440,0.0125,0.014261463904380798,492.4679657618205,0.0,0.03069694689475,0.0,nan,nan,0,0,0,lora-first
6,cifar100,vit_small_patch16_224,lora,n.a.,0,4,32.0,0.0,0.001,0.000399007386811656,nan,0.05,0.0,294912,0.4706195547147785,5688701440,0.0173,0.00911105499267578,52.351075967152916,0.0,0.003820940114868184,0.0,nan,nan,0,0,0,lora-first
7,cifar100,vit_small_patch16_224,lora,n.a.,0,4,32.0,0.0,0.001,0.00036622767243618904,nan,0.05,0.0,294912,0.4696982187383315,5688701440,0.0252,0.012861602020263672,85.12140289942424,0.0,0.005722818469318251,0.0,nan,nan,0,0,0,lora-first
8,cifar100,vit_small_patch16_224,lora,n.a.,0,4,32.0,0.0,0.001,0.0003307091636218622,nan,0.05,0.0,294912,0.4707158111855197,5688701440,0.0236,0.011202945709228515,34.02290221055349,0.0,0.013645755127072334,0.0,nan,nan,0,0,0,lora-first
9,cifar100,vit_small_patch16_224,lora,n.a.,0,4,32.0,0.0,0.001,0.00029332644393485665,nan,0.05,0.0,294912,0.4702564310234831,5688701440,0.029,0.012446964244544506,806.3140571117401,0.0,0.007955884075878808,0.0,nan,nan,0,0,0,lora-first
10,cifar100,vit_small_patch16_224,lora,n.a.,0,4,32.0,0.0,0.001,0.00025500000000000007,nan,0.05,0.0,294912,0.4704548830876265,5688701440,0.0298,0.014955516237020492,77.57441691557567,0.0,0.003957503504352644,0.0,nan,nan,0,0,0,lora-first
11,cifar100,vit_small_patch16_224,lora,n.a.,0,4,32.0,0.0,0.001,0.00021667355606514355,nan,0.05,0.0,294912,0.4705864761186683,5688701440,0.0316,0.016980709770321845,124.1111348470052,0.0,0.0035594283059860268,0.0,nan,nan,0,0,0,lora-first
12,cifar100,vit_small_patch16_224,lora,n.a.,0,4,32.0,0.0,0.001,0.00017929083637813794,nan,0.05,0.0,294912,0.4713435508406071,5688701440,0.0338,0.016900235456228256,172.58234318097433,0.0,0.0032122626629037163,0.0,nan,nan,0,0,0,lora-first
13,cifar100,vit_small_patch16_224,lora,n.a.,0,4,32.0,0.0,0.001,0.00014377232756381108,nan,0.05,0.0,294912,0.4713632901916114,5688701440,0.0378,0.020166369569301606,335.46799953778583,0.0,0.004130251666841407,0.0,nan,nan,0,0,0,lora-first
